Panther_lodging_Dianna,Panther_lodging_Dean,Panther_lodging_Cora,Panther_parking_Lorriane,Panther_parking_Asia,Panther_lodging_Kara,Panther_lodging_Drew,Panther_lodging_Ricky,Panther_parking_Clarence,Panther_parking_Adela,Panther_lodging_Heather,Panther_office_Daina,Panther_lodging_Arlene,Panther_office_Catherine,Panther_other_Bethel,Panther_lodging_Paulette,Panther_other_Iva,Panther_education_Richard,Panther_parking_Jody,Panther_office_Woodrow,Panther_education_Aurora,Panther_office_Kristen,Panther_office_Antonette,Panther_office_Valarie,Panther_lodging_Georgie,Panther_lodging_Shelia,Panther_lodging_Juliet,Panther_parking_Stanley,Panther_lodging_Bonnie,Panther_lodging_Aaron,Panther_education_Karri,Panther_lodging_Jacquelyn,Panther_education_Lacey,Panther_lodging_Marlyn,Panther_lodging_Janice,Panther_office_Larry,Panther_lodging_Otis,Final_Anomaly
0.0,378.541,4.5425,99.4049,0.0,0.0,0.0,1514.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.1356,99.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,2.2712,98.5342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7082,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,6.8137,101.6004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,4.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,14.7631,103.1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.7476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,378.541,9.085,101.2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.2705,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,9.085,101.7518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,3.4069,101.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,1.1356,0.0,1
0.0,0.0,3.4069,102.6225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.4164,0.0,0.0,0.0,378.541,378.541,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,378.541,7.9494,101.9789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.8328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,95.8466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.1033,378.541,0.0,0.0,757.082,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,378.541,1
378.541,378.541,0.0,95.5816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.6656,0.0,0.0,0.0,757.082,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21576.837000000003,0.0,1.1356,95.468,0.0,0.0,0.0,0.0,0.0,72.3013,0.0,227.1246,0.0,0.0,0.0,0.0,0.0,0.0,6056.656,0.0,0.0,0.0,130.2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
10220.607,0.0,0.0,95.3545,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,378.541,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,9858.3433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15141.64,378.541,0.0,96.9065,0.0,0.0,0.0,0.0,0.0,1401.3588,0.0,0.0,0.0,0.0,0.0,14763.098999999998,0.0,0.0,0.0,0.0,0.0,0.0,14411.4348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,1.1356,0.0,1
3785.41,0.0,1.1356,100.5405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,22712.46,0.0,0.0,0.0,0.0,0.0,0.0,12535.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
6435.196999999999,378.541,2.2712,100.3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,23091.001,0.0,0.0,0.0,0.0,0.0,0.0,8011.4413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
8327.902,0.0,1.1356,98.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,25740.788,0.0,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10220.607,0.0,1.1356,105.8022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5678.115,0.0,0.0,26119.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,1.5142,0.0,1
16655.804,0.0,2.2712,104.4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,5678.115,0.0,0.0,18927.05,0.0,0.0,0.0,0.0,0.0,0.0,8682.2168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17034.345,0.0,0.0,105.1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7949.361,0.0,0.0,29147.657000000003,0.0,0.0,0.0,1.1356,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
1514.164,0.0,1.1356,102.1304,0.0,0.0,0.0,5678.115,0.0,0.0,0.0,113.5623,6435.196999999999,0.0,0.0,20062.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,3.4069,103.4553,0.0,0.0,0.0,1892.705,0.0,59.0524,0.0,2195.5378,6813.738,0.0,0.0,378.541,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,757.082,3.4069,103.8338,0.0,0.0,0.0,0.0,0.0,1792.3916,0.0,492.1033,7192.279,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,378.541,17.0343,106.8243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,4.921,0.0,0.0,7.9494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,10.2206,107.8842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,26.1193,108.2627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,11.3562,106.0672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.0,7.1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,1
0.0,0.0,18.17,106.1808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,378.541,24.9837,108.2627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,10.2206,105.3101,378.541,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,4.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,5.6781,21.1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5623,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.2492,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.9574,0.0,0.0,0.0,1135.623,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.9787,378.541,0.0,0.0,757.082,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,378.541,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,1.1356,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271.246,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,20062.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12113.312,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7570.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11356.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15898.722,987.992,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6056.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16655.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11356.23,0.0,378.541,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19305.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10599.148,1118.5887,5299.5740000000005,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028.328,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,18548.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4921.032999999999,0.0,4921.032999999999,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4921.032999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18548.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,5299.5740000000005,1
0.0,378.541,0.0,0.0,0.0,0.0,0.0,7949.361,0.0,0.0,0.0,75.7082,0.0,0.0,0.0,6435.196999999999,0.0,0.0,0.0,1.5142,0.0,0.0,6393.5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6056.656,0.0,4163.951,1
6056.656,0.0,0.0,0.0,0.0,0.0,0.0,7570.82,0.0,59.0524,0.0,2195.5378,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,2145.1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5299.5740000000005,0.0,1892.705,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028.328,0.0,1828.7316,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5039,0.0,0.0,51.8601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,7.1923,0.0,1
0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
378.541,0.0,18.17,94.2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.7689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,4.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,3.4069,102.0168,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,378.541,1.1356,101.3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.2492,378.541,0.0,0.0,757.082,0.0,0.0,378.541,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,0.0,101.4868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.8115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,378.541,0.0,101.3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.1033,378.541,0.0,0.0,1514.164,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,378.541,0.0,101.3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.9787,0.0,0.0,0.0,378.541,0.0,0.0,9463.525,1.5142,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.623,0.0,378.541,1
0.0,0.0,1.1356,101.5247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,378.541,0.0,0.0,6435.196999999999,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12113.312,1.5142,0.0,1
0.0,0.0,3.4069,102.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,378.541,0.0,101.8654,0.0,0.0,0.0,2271.246,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,13248.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,10.2206,106.1808,0.0,0.0,0.0,7949.361,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,22.7125,115.19,0.0,0.0,0.0,6056.656,0.0,0.0,0.0,0.0,3028.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,17.0343,116.2878,0.0,0.0,0.0,1892.705,0.0,0.0,0.0,0.0,5299.5740000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,17.0343,117.007,0.0,0.0,0.0,2649.7870000000003,0.0,0.0,0.0,37.8541,4921.032999999999,0.0,0.0,0.0,0.0,0.0,0.0,13.6275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,1
0.0,0.0,13.6275,117.7641,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,6435.196999999999,0.0,0.0,378.541,0.0,0.0,0.0,1.1356,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,1.1356,0.0,1
0.0,0.0,1.1356,106.4079,0.0,0.0,0.0,6813.738,0.0,0.0,0.0,113.5623,5678.115,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,378.541,1.1356,105.3101,0.0,0.0,0.0,1514.164,0.0,0.0,0.0,2157.6837,6056.656,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,10.2206,109.6255,0.0,0.0,0.0,0.0,0.0,1875.2921,0.0,378.541,6056.656,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,3.4069,106.0672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,1.1356,105.6886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,378.541,6.8137,107.4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,6.8137,106.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.6869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,5.6781,105.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,9.085,106.4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,378.541,11.7348,109.6255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,0.0,104.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.1356,105.1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,378.541,12.4919,107.3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7082,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,13.6275,108.9062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.6656,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,2.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
378.541,0.0,9.085,105.9158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.5197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,378.541,9.085,107.0514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
0.0,0.0,11.3562,107.2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.2712,105.6886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,1
